metric,family,nativeKind,unit,timeframeMode,transform,legal,operandRequired,sideRequired,chainSuccessors,chainedRankOrderings,rankableSpreadOperands,rankOrderings,spreadOperandCount
QQE_RSI_MA,momentum,numeric,oscillator,candle,efficiency,yes,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,bandTouch,no,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,classifyZone,no,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,maxShare,yes,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,rank,yes,,,,,,hi|lo,
QQE_RSI_MA,momentum,numeric,oscillator,candle,crossDetect,no,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,count,no,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,nearestZoneType,no,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,nearestZoneRange,no,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,nearestZoneDist,no,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,nearestZoneAge,no,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,value,yes,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,trajectory,yes,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,distance,no,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,16
QQE_STOP,momentum,numeric,oscillator,candle,aggregate,yes,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,efficiency,yes,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,bandTouch,no,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,classifyZone,no,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,maxShare,yes,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,rank,yes,,,,,,hi|lo,
QQE_STOP,momentum,numeric,oscillator,candle,crossDetect,no,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,count,no,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,nearestZoneType,no,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,nearestZoneRange,no,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,nearestZoneDist,no,,,,,,,
QQE_STOP,momentum,numeric,oscillator,candle,nearestZoneAge,no,,,,,,,
PSAR,structure,numeric,price,candle,value,yes,,,,,,,
PSAR,structure,numeric,price,candle,trajectory,yes,,,,,,,
PSAR,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
PSAR,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
PSAR,structure,numeric,price,candle,aggregate,yes,,,,,,,
PSAR,structure,numeric,price,candle,efficiency,yes,,,,,,,
PSAR,structure,numeric,price,candle,bandTouch,yes,,,,,,,
PSAR,structure,numeric,price,candle,classifyZone,no,,,,,,,
PSAR,structure,numeric,price,candle,maxShare,no,,,,,,,
PSAR,structure,numeric,price,candle,rank,no,,,,,,,
PSAR,structure,numeric,price,candle,crossDetect,no,,,,,,,
PSAR,structure,numeric,price,candle,count,no,,,,,,,
PSAR,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
PSAR,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
PSAR,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
PSAR,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
ICHI_CONV,trend,numeric,price,candle,value,yes,,,,,,,
ICHI_CONV,trend,numeric,price,candle,trajectory,yes,,,,,,,
ICHI_CONV,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
ICHI_CONV,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
ICHI_CONV,trend,numeric,price,candle,aggregate,yes,,,,,,,
ICHI_CONV,trend,numeric,price,candle,efficiency,yes,,,,,,,
ICHI_CONV,trend,numeric,price,candle,bandTouch,yes,,,,,,,
ICHI_CONV,trend,numeric,price,candle,classifyZone,no,,,,,,,
ICHI_CONV,trend,numeric,price,candle,maxShare,no,,,,,,,
ICHI_CONV,trend,numeric,price,candle,rank,no,,,,,,,
ICHI_CONV,trend,numeric,price,candle,crossDetect,no,,,,,,,
ICHI_CONV,trend,numeric,price,candle,count,no,,,,,,,
ICHI_CONV,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
ICHI_CONV,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
ICHI_CONV,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
ICHI_CONV,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
ICHI_BASE,trend,numeric,price,candle,value,yes,,,,,,,
ICHI_BASE,trend,numeric,price,candle,trajectory,yes,,,,,,,
ICHI_BASE,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
ICHI_BASE,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
ICHI_BASE,trend,numeric,price,candle,aggregate,yes,,,,,,,
ICHI_BASE,trend,numeric,price,candle,efficiency,yes,,,,,,,
ICHI_BASE,trend,numeric,price,candle,bandTouch,yes,,,,,,,
ICHI_BASE,trend,numeric,price,candle,classifyZone,no,,,,,,,
ICHI_BASE,trend,numeric,price,candle,maxShare,no,,,,,,,
ICHI_BASE,trend,numeric,price,candle,rank,no,,,,,,,
ICHI_BASE,trend,numeric,price,candle,crossDetect,no,,,,,,,
ICHI_BASE,trend,numeric,price,candle,count,no,,,,,,,
ICHI_BASE,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
ICHI_BASE,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
ICHI_BASE,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
ICHI_BASE,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,value,yes,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,trajectory,yes,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
ICHI_SPAN_A,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
ICHI_SPAN_A,trend,numeric,price,candle,aggregate,yes,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,efficiency,yes,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,bandTouch,yes,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,classifyZone,no,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,maxShare,no,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,rank,no,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,crossDetect,no,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,count,no,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
ICHI_SPAN_A,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,value,yes,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,trajectory,yes,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
ICHI_SPAN_B,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
ICHI_SPAN_B,trend,numeric,price,candle,aggregate,yes,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,efficiency,yes,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,bandTouch,yes,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,classifyZone,no,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,maxShare,no,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,rank,no,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,crossDetect,no,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,count,no,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
ICHI_SPAN_B,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
ICHI_LAG,trend,numeric,price,candle,value,yes,,,,,,,
ICHI_LAG,trend,numeric,price,candle,trajectory,yes,,,,,,,
ICHI_LAG,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
ICHI_LAG,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
ICHI_LAG,trend,numeric,price,candle,aggregate,yes,,,,,,,
ICHI_LAG,trend,numeric,price,candle,efficiency,yes,,,,,,,
ICHI_LAG,trend,numeric,price,candle,bandTouch,yes,,,,,,,
ICHI_LAG,trend,numeric,price,candle,classifyZone,no,,,,,,,
ICHI_LAG,trend,numeric,price,candle,maxShare,no,,,,,,,
ICHI_LAG,trend,numeric,price,candle,rank,no,,,,,,,
ICHI_LAG,trend,numeric,price,candle,crossDetect,no,,,,,,,
ICHI_LAG,trend,numeric,price,candle,count,no,,,,,,,
ICHI_LAG,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
ICHI_LAG,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
ICHI_LAG,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
ICHI_LAG,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,value,yes,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,trajectory,yes,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,distance,no,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,16
WILLR14,momentum,numeric,oscillator,candle,aggregate,yes,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,efficiency,yes,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,bandTouch,no,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,classifyZone,no,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,maxShare,no,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,rank,yes,,,,,,hi|lo|far|near,
WILLR14,momentum,numeric,oscillator,candle,crossDetect,no,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,count,no,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,nearestZoneType,no,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,nearestZoneRange,no,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,nearestZoneDist,no,,,,,,,
WILLR14,momentum,numeric,oscillator,candle,nearestZoneAge,no,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,value,yes,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,trajectory,yes,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,distance,no,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,2
STOCH_RSI14,momentum,numeric,fraction,candle,aggregate,yes,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,efficiency,yes,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,bandTouch,no,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,classifyZone,no,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,maxShare,yes,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,rank,yes,,,,,,hi|lo,
STOCH_RSI14,momentum,numeric,fraction,candle,crossDetect,no,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,count,no,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,nearestZoneType,no,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,nearestZoneRange,no,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,nearestZoneDist,no,,,,,,,
STOCH_RSI14,momentum,numeric,fraction,candle,nearestZoneAge,no,,,,,,,
PIVOT_P,structure,numeric,price,candle,value,yes,,,,,,,
PIVOT_P,structure,numeric,price,candle,trajectory,yes,,,,,,,
PIVOT_P,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
PIVOT_P,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
PIVOT_P,structure,numeric,price,candle,aggregate,yes,,,,,,,
PIVOT_P,structure,numeric,price,candle,efficiency,yes,,,,,,,
PIVOT_P,structure,numeric,price,candle,bandTouch,yes,,,,,,,
PIVOT_P,structure,numeric,price,candle,classifyZone,no,,,,,,,
PIVOT_P,structure,numeric,price,candle,maxShare,no,,,,,,,
PIVOT_P,structure,numeric,price,candle,rank,no,,,,,,,
PIVOT_P,structure,numeric,price,candle,crossDetect,no,,,,,,,
PIVOT_P,structure,numeric,price,candle,count,no,,,,,,,
PIVOT_P,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
PIVOT_P,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
PIVOT_P,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
PIVOT_P,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
PIVOT_R1,structure,numeric,price,candle,value,yes,,,,,,,
PIVOT_R1,structure,numeric,price,candle,trajectory,yes,,,,,,,
PIVOT_R1,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
PIVOT_R1,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
PIVOT_R1,structure,numeric,price,candle,aggregate,yes,,,,,,,
PIVOT_R1,structure,numeric,price,candle,efficiency,yes,,,,,,,
PIVOT_R1,structure,numeric,price,candle,bandTouch,yes,,,,,,,
PIVOT_R1,structure,numeric,price,candle,classifyZone,no,,,,,,,
PIVOT_R1,structure,numeric,price,candle,maxShare,no,,,,,,,
PIVOT_R1,structure,numeric,price,candle,rank,no,,,,,,,
PIVOT_R1,structure,numeric,price,candle,crossDetect,no,,,,,,,
PIVOT_R1,structure,numeric,price,candle,count,no,,,,,,,
PIVOT_R1,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
PIVOT_R1,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
PIVOT_R1,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
PIVOT_R1,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
PIVOT_R2,structure,numeric,price,candle,value,yes,,,,,,,
PIVOT_R2,structure,numeric,price,candle,trajectory,yes,,,,,,,
PIVOT_R2,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
PIVOT_R2,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
PIVOT_R2,structure,numeric,price,candle,aggregate,yes,,,,,,,
PIVOT_R2,structure,numeric,price,candle,efficiency,yes,,,,,,,
PIVOT_R2,structure,numeric,price,candle,bandTouch,yes,,,,,,,
PIVOT_R2,structure,numeric,price,candle,classifyZone,no,,,,,,,
PIVOT_R2,structure,numeric,price,candle,maxShare,no,,,,,,,
PIVOT_R2,structure,numeric,price,candle,rank,no,,,,,,,
PIVOT_R2,structure,numeric,price,candle,crossDetect,no,,,,,,,
PIVOT_R2,structure,numeric,price,candle,count,no,,,,,,,
PIVOT_R2,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
PIVOT_R2,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
PIVOT_R2,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
PIVOT_R2,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
PIVOT_R3,structure,numeric,price,candle,value,yes,,,,,,,
PIVOT_R3,structure,numeric,price,candle,trajectory,yes,,,,,,,
PIVOT_R3,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
PIVOT_R3,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
PIVOT_R3,structure,numeric,price,candle,aggregate,yes,,,,,,,
PIVOT_R3,structure,numeric,price,candle,efficiency,yes,,,,,,,
PIVOT_R3,structure,numeric,price,candle,bandTouch,yes,,,,,,,
PIVOT_R3,structure,numeric,price,candle,classifyZone,no,,,,,,,
PIVOT_R3,structure,numeric,price,candle,maxShare,no,,,,,,,
PIVOT_R3,structure,numeric,price,candle,rank,no,,,,,,,
PIVOT_R3,structure,numeric,price,candle,crossDetect,no,,,,,,,
PIVOT_R3,structure,numeric,price,candle,count,no,,,,,,,
PIVOT_R3,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
PIVOT_R3,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
PIVOT_R3,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
PIVOT_R3,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
PIVOT_S1,structure,numeric,price,candle,value,yes,,,,,,,
PIVOT_S1,structure,numeric,price,candle,trajectory,yes,,,,,,,
PIVOT_S1,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
PIVOT_S1,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
PIVOT_S1,structure,numeric,price,candle,aggregate,yes,,,,,,,
PIVOT_S1,structure,numeric,price,candle,efficiency,yes,,,,,,,
PIVOT_S1,structure,numeric,price,candle,bandTouch,yes,,,,,,,
PIVOT_S1,structure,numeric,price,candle,classifyZone,no,,,,,,,
PIVOT_S1,structure,numeric,price,candle,maxShare,no,,,,,,,
PIVOT_S1,structure,numeric,price,candle,rank,no,,,,,,,
PIVOT_S1,structure,numeric,price,candle,crossDetect,no,,,,,,,
PIVOT_S1,structure,numeric,price,candle,count,no,,,,,,,
PIVOT_S1,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
PIVOT_S1,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
PIVOT_S1,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
PIVOT_S1,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
PIVOT_S2,structure,numeric,price,candle,value,yes,,,,,,,
PIVOT_S2,structure,numeric,price,candle,trajectory,yes,,,,,,,
PIVOT_S2,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
PIVOT_S2,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
PIVOT_S2,structure,numeric,price,candle,aggregate,yes,,,,,,,
PIVOT_S2,structure,numeric,price,candle,efficiency,yes,,,,,,,
PIVOT_S2,structure,numeric,price,candle,bandTouch,yes,,,,,,,
PIVOT_S2,structure,numeric,price,candle,classifyZone,no,,,,,,,
PIVOT_S2,structure,numeric,price,candle,maxShare,no,,,,,,,
PIVOT_S2,structure,numeric,price,candle,rank,no,,,,,,,
PIVOT_S2,structure,numeric,price,candle,crossDetect,no,,,,,,,
PIVOT_S2,structure,numeric,price,candle,count,no,,,,,,,
PIVOT_S2,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
PIVOT_S2,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
PIVOT_S2,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
PIVOT_S2,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
PDH,structure,numeric,price,candle,value,yes,,,,,,,
PDH,structure,numeric,price,candle,trajectory,yes,,,,,,,
PDH,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
PDH,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
PDH,structure,numeric,price,candle,aggregate,yes,,,,,,,
PDH,structure,numeric,price,candle,efficiency,yes,,,,,,,
